Date, Time, uiBlowerAB_CmdSpd_rpm, uiBlowerCD_CmdSpd_rpm, fBlowerA_Speed_rpm, fBlowerB_Speed_rpm, fBlowerC_Speed_rpm, fBlowerD_Speed_rpm, fAugerCmdSpd_rpm, fAugerMtrTorq_A, fAugerActSpd_rpm, fPressureSensor1_inH2O, fPressureSensor2_inH2O, CombustorTemp, Weight
2/2/2023,12:55:37,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:39,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:41,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:43,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.82,0.0,0.0045,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:45,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.83,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:47,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:49,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:51,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.0045,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:53,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.00225,11.32674, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:55,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:57,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:55:59,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:01,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.0045,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:03,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:05,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:07,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.32674, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:09,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:11,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:13,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.0045,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:15,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:17,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.0045,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:19,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:21,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:23,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:25,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:27,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:29,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:31,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:33,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:35,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:37,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:39,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:41,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:43,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:45,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:47,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:49,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:51,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:53,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.0045,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:56:55,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:57,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:56:59,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.0045,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:01,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:03,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:05,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:07,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:09,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.00225,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:11,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:13,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:15,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:17,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,10.144754, 'ASNG/W-  9.70  kg  
2/2/2023,12:57:19,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:21,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:23,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.0045,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:25,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:27,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:29,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,10.144754, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:31,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.144754, 'ASNG/W-  9.70  kg  
2/2/2023,12:57:33,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.70  kg  
2/2/2023,12:57:35,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.0045,10.144754, 'ASNG/W-  9.70  kg  
2/2/2023,12:57:37,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.144754, 'ASNG/W-  9.70  kg  
2/2/2023,12:57:39,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,10.588007, 'ASNG/W-  9.70  kg  
2/2/2023,12:57:41,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.70  kg  
2/2/2023,12:57:43,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.00225,10.588007, 'ASNG/W-  9.70  kg  
2/2/2023,12:57:45,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:47,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:49,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:51,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:53,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:55,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:57,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:57:59,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:01,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:03,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:05,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:07,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:09,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:11,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:58:13,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:15,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:17,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:19,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.83,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:22,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:24,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:26,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:58:28,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:30,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:58:32,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:34,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:36,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:38,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.0045,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:58:40,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:42,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.0045,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:44,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:46,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:48,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:58:50,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:58:52,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:58:54,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:58:56,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.70  kg  
2/2/2023,12:58:58,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.70  kg  
2/2/2023,12:59:00,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:02,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:04,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:06,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:08,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:10,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,5e-05,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:12,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:14,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:16,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:18,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:20,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:22,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:24,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:26,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:28,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:30,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:32,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:34,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:36,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:38,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:40,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,11.32674, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:42,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:44,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:46,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:48,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:50,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:52,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:54,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:56,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,12:59:58,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:00,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:02,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:04,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:06,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:08,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:10,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:12,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:14,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:16,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:18,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.775,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:20,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:22,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:24,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:26,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:28,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.775,5e-05,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:30,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:32,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:34,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.0045,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:36,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:38,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:40,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:42,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0024,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:44,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:46,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:48,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:50,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:52,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:54,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:56,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:00:58,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:00,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:02,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:04,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:06,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:08,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:10,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:12,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:14,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:16,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:18,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:20,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:22,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:24,1200,1200,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:26,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,10.588007, 'ASNG/W-  9.75  kg  
2/2/2023,13:01:28,1200,1200,0.0,0.0,0.0,0.0,0,0.045,-1.775,0.0,0.0045,11.031261, 'ASNG/W-  9.75  kg  
